,STATION_NO,COMMUNITY_NAME,STATION_NAME,LAT_STATION,LON_STATION,ROUTE,geometry
11244,821002,ALEYAS,"Amardi, Road 1 2",25.196619,55.522995,11B,POINT (55.522995 25.196619)
11503,820002,ALEYAS,"Imam Al Shafi Masjid, Amardi 2",25.199846,55.519974,11B,POINT (55.519974 25.199846)
9021,550002,AL HEBIAH FIFTH,"Remraam, Entrance 2",25.006364,55.25362,J04,POINT (55.25362 25.006364)
9176,559101,AL HEBIAH FIFTH,"Remraam, Al Ramth 65",25.004164,55.253487,J04,POINT (55.253487 25.004164)
9225,558101,AL HEBIAH FIFTH,"Remraam, Al Ramth 53",25.00423,55.255547,J04,POINT (55.255547 25.00423)
9460,557101,AL HEBIAH FIFTH,"Remraam, Al Ramth 21",24.999414,55.252388,J04,POINT (55.252388 24.999414)
9490,556101,AL HEBIAH FIFTH,"Remraam, Al Ramth 5",25.00242,55.251659,J04,POINT (55.251659 25.00242)
9712,553101,AL HEBIAH FIFTH,"Remraam, Al Thamam 13",25.007271,55.252369,J04,POINT (55.252369 25.007271)
9757,555101,AL HEBIAH FIFTH,"Remraam, Al Thamam 57",25.00408,55.249443,J04,POINT (55.249443 25.00408)
9767,558001,AL HEBIAH FIFTH,"Remraam, Al Ramth 37",25.001083,55.255486,J04,POINT (55.255486 25.001083)
9842,550501,AL HEBIAH FIFTH,"Remraam, Al Thamam 3",25.005686,55.251225,J04,POINT (55.251225 25.005686)
10011,553501,AL HEBIAH FIFTH,"Remraam, Al Thamam 14",25.007423,55.248783,J04,POINT (55.248783 25.007423)
10079,554101,AL HEBIAH FIFTH,"Remraam, Al Thamam 41",25.004425,55.246422,J04,POINT (55.246422 25.004425)
9022,643101,AL QUSAIS IND. FIFTH,"Al Qusais Industrial Area 5, Al Wasl 1",25.289925,55.408665,62,POINT (55.408665 25.289925)
9281,644101,AL QUSAIS IND. FIFTH,"Al Qusais Industrial Area 5, Tasjeel",25.29093,55.406803,62,POINT (55.406803 25.29093)
9351,642102,AL QUSAIS IND. FIFTH,Emirates Group Logistics Center 2,25.286245,55.407742,62,POINT (55.407742 25.286245)
9556,645501,AL QUSAIS IND. FIFTH,DAFZA Warehouse,25.288015,55.403309,62,POINT (55.403309 25.288015)
9732,645101,AL QUSAIS IND. FIFTH,Al Qusais Industrial Area 5 Terminus,25.289795,55.403522,62,POINT (55.403522 25.289795)
9737,642101,AL QUSAIS IND. FIFTH,Emirates Group Logistics Center 1,25.287069,55.408367,62,POINT (55.408367 25.287069)
9026,534501,AL THANYAH  FOURTH,"The Meadows, Town Centre 1",25.055295,55.173555,F31,POINT (55.173555 25.055295)
9527,530502,AL THANYAH  FOURTH,"The Meadows, Entrance gate 8 2",25.062575,55.187113,F31,POINT (55.187113 25.062575)
10165,533502,AL THANYAH  FOURTH,"The Springs, Entrance gate 3 2",25.058254,55.177803,F31,POINT (55.177803 25.058254)
10204,535501,AL THANYAH  FOURTH,"The Meadows, Dubai British School",25.055745,55.170896,F31,POINT (55.170896 25.055745)
10375,529502,AL THANYAH  FOURTH,"The Springs, Entrance gate 5 2",25.06453,55.18915,F31,POINT (55.18915 25.06453)
10714,531501,AL THANYAH  FOURTH,"The Springs, Entrance gate 4 1",25.060329,55.183096,F31,POINT (55.183096 25.060329)
11248,532502,AL THANYAH  FOURTH,"The Meadows, Entrance gate 7 2",25.059469,55.180287,F31,POINT (55.180287 25.059469)
9032,486502,AL BARSHA SOUTH THIRD,"Arjan, Geepas Tower 2",25.061388,55.2357,F36,POINT (55.2357 25.061388)
9178,418001,AL BARSHA SOUTH THIRD,"Arjan, Sheraton Building 1",25.065945,55.242474,F36,POINT (55.242474 25.065945)
9975,487502,AL BARSHA SOUTH THIRD,"Arjan, Domus Hotels Staff Buildings 2",25.066765,55.241455,F36,POINT (55.241455 25.066765)
11032,485502,AL BARSHA SOUTH THIRD,"Arjan, Damac Westside Buildings 2",25.06152,55.238717,F36,POINT (55.238717 25.06152)
9058,362501,WADI AL SAFA 2,Liwan Mazaya 99,25.104433,55.369873,30,POINT (55.369873 25.104433)
9802,365501,WADI AL SAFA 2,Liwan Mazaya R20,25.112614,55.366798,30,POINT (55.366798 25.112614)
9807,365001,WADI AL SAFA 2,Liwan Mazaya 11,25.10841,55.368279,30,POINT (55.368279 25.10841)
9812,367001,WADI AL SAFA 2,Liwan Mazaya 10A,25.113346,55.367798,30,POINT (55.367798 25.113346)
9827,364501,WADI AL SAFA 2,Liwan Mazaya 24,25.102924,55.36729,30,POINT (55.36729 25.102924)
10015,366501,WADI AL SAFA 2,Liwan Mazaya 6,25.113871,55.363098,30,POINT (55.363098 25.113871)
11614,361501,WADI AL SAFA 2,Liwan Mazaya 18,25.107608,55.370399,30,POINT (55.370399 25.107608)
9066,180501,SAIH AL SALAM,Nakheel Stables 1,24.870241,55.413349,67,POINT (55.413349 24.870241)
9581,410502,SAIH AL SALAM,Seh as Salam Farm 2,24.855519,55.358877,67,POINT (55.358877 24.855519)
10222,182502,SAIH AL SALAM,Seh As Shuyeb 2,24.860057,55.381086,67,POINT (55.381086 24.860057)
10492,182501,SAIH AL SALAM,Seh As Shuyeb 1,24.86019,55.381058,67,POINT (55.381058 24.86019)
10507,214102,SAIH AL SALAM,Nasr Stables 2,24.865988,55.405539,67,POINT (55.405539 24.865988)
11068,181502,SAIH AL SALAM,Hadaybit Stable 2,24.861476,55.38831,67,POINT (55.38831 24.861476)
9094,104001,AL BUTEEN,Emirates NBD 1,25.267579,55.300548,C07,POINT (55.300548 25.267579)
9097,840001,AL AWIR SECOND,"Awir, Emirates NBD",25.160507,55.518864,11A,POINT (55.518864 25.160507)
9103,843002,AL AWIR SECOND,"Awir, Terminus 2",25.15821,55.516361,11A,POINT (55.516361 25.15821)
9588,829002,AL AWIR SECOND,"Awir, Hissa Bint Hamdan Al Maktoum's Sta",25.17742,55.55479,11A,POINT (55.55479 25.17742)
9713,827001,AL AWIR SECOND,"Awir, Masjid 1",25.178308,55.544697,11A,POINT (55.544697 25.178308)
9831,833001,AL AWIR SECOND,"Awir, CMC Road 3 1",25.19029,55.578911,11A,POINT (55.578911 25.19029)
10527,832001,AL AWIR SECOND,"Awir, CMC Road 2 1",25.188139,55.574829,11A,POINT (55.574829 25.188139)
10812,841001,AL AWIR SECOND,Awir 2,25.163231,55.513721,11A,POINT (55.513721 25.163231)
11241,838001,AL AWIR SECOND,"Awir, Girls School 1",25.169004,55.530205,11A,POINT (55.530205 25.169004)
11361,836001,AL AWIR SECOND,"Awir, Boys School 1",25.175255,55.540276,11A,POINT (55.540276 25.175255)
11601,836002,AL AWIR SECOND,"Awir, Boys School 2",25.175959,55.541348,11A,POINT (55.541348 25.175959)
9121,418501,SAIH SHUAIB 2,Dubai Industrial City 2 1,24.865921,55.049175,F53,POINT (55.049175 24.865921)
10042,420502,SAIH SHUAIB 2,Dubai Industrial City 4 2,24.861553,55.053974,F53,POINT (55.053974 24.861553)
10737,419502,SAIH SHUAIB 2,Dubai Industrial City 3 2,24.862831,55.052765,F53,POINT (55.052765 24.862831)
10814,583501,SAIH SHUAIB 2,Dubai Industrial City 5 1,24.858812,55.056095,F53,POINT (55.056095 24.858812)
11016,417502,SAIH SHUAIB 2,Dubai Industrial City 1 2,24.872061,55.044559,F53,POINT (55.044559 24.872061)
11175,584502,SAIH SHUAIB 2,Dubai Industrial City 2,24.855371,55.060001,F53,POINT (55.060001 24.855371)
11453,417501,SAIH SHUAIB 2,Dubai Industrial City 1 1,24.871916,55.044331,F53,POINT (55.044331 24.871916)
11467,582502,SAIH SHUAIB 2,Dubai Industrial City Entrance B1,24.875486,55.04192,F53,POINT (55.04192 24.875486)
11625,418502,SAIH SHUAIB 2,Dubai Industrial City 2 2,24.866409,55.049313,F53,POINT (55.049313 24.866409)
11783,584501,SAIH SHUAIB 2,Dubai Industrial City 1,24.854639,55.060112,F53,POINT (55.060112 24.854639)
9180,907001,AL MERKADH,"Nad Al Shiba, Emirates NBD",25.171267,55.32312,67,POINT (55.32312 25.171267)
9181,244001,UMM RAMOOL,Max Garage,25.22295,55.374477,32C,POINT (55.374477 25.22295)
9491,236001,UMM RAMOOL,Gulf & Safa Diaries 1,25.239244,55.37272,F08,POINT (55.37272 25.239244)
9878,243002,UMM RAMOOL,"Rashidiya, Civil Defence 2",25.223861,55.376452,62,POINT (55.376452 25.223861)
10098,246001,UMM RAMOOL,International Diesel Services,25.226625,55.366985,32C,POINT (55.366985 25.226625)
10164,240001,UMM RAMOOL,"Rashidiya, Village",25.230604,55.377567,64,POINT (55.377567 25.230604)
10296,237002,UMM RAMOOL,Dubai Municipality Garage 2,25.237017,55.363178,64A,POINT (55.363178 25.237017)
10551,245001,UMM RAMOOL,Bin Daher Motors Corporation,25.224548,55.371231,32C,POINT (55.371231 25.224548)
10569,247001,UMM RAMOOL,Inter Care Limited,25.228983,55.362095,32C,POINT (55.362095 25.228983)
10649,514501,UMM RAMOOL,"Umm Ramool, Enoc 2",25.221001,55.36995,44,POINT (55.36995 25.221001)
11001,248001,UMM RAMOOL,"Ramoul, Habtoor Motors",25.230555,55.35881,32C,POINT (55.35881 25.230555)
11064,238002,UMM RAMOOL,Mawakeb School 2,25.234436,55.359585,F08,POINT (55.359585 25.234436)
9200,599002,AL MANARA,"Ghadeer, Emarat 2",25.152188,55.214056,12,POINT (55.214056 25.152188)
10752,614002,AL MANARA,Thanaya Junction 2,25.141493,55.205669,93,POINT (55.205669 25.141493)
11329,613002,AL MANARA,"Wasl, Road 7 2",25.143318,55.207085,93,POINT (55.207085 25.143318)
9206,133502,AL BARSHA SECOND,"Al Quoz, Clinical Pathology Services 2",25.106342,55.226822,F30,POINT (55.226822 25.106342)
9276,566502,AL BARSHA SECOND,"Al Barsha (3), Street 329 B 2",25.097749,55.200819,F33,POINT (55.200819 25.097749)
9578,241501,AL BARSHA SECOND,"Al Barsha 2, Street 43 A1",25.097361,55.20747,F33,POINT (55.20747 25.097361)
9638,320102,AL BARSHA SECOND,"Al Barsha Mall 2, Street 24",25.099649,55.204094,F33,POINT (55.204094 25.099649)
9669,657001,AL BARSHA SECOND,Classic Crystal 1,25.11359,55.215997,F26,POINT (55.215997 25.11359)
9714,684002,AL BARSHA SECOND,Dubai American Academy 2,25.114353,55.209759,J01,POINT (55.209759 25.114353)
10215,296501,AL BARSHA SECOND,"Al Barsha (3), Street 42B",25.091171,55.211945,F33,POINT (55.211945 25.091171)
10352,657002,AL BARSHA SECOND,Classic Crystal 2,25.113922,55.214905,96,POINT (55.214905 25.113922)
10992,763501,AL BARSHA SECOND,"Al Barsha 2, Street 43, Park 3",25.093853,55.212143,F33,POINT (55.212143 25.093853)
11089,284502,AL BARSHA SECOND,"Al Barsha, Mawakeb School 2",25.106124,55.201998,84,POINT (55.201998 25.106124)
11103,532102,AL BARSHA SECOND,"Al Barsha (3), Street 25C A2",25.102652,55.1996,F33,POINT (55.1996 25.102652)
9211,399501,AL TTAY,"Al Khawaneej 2, Arolink Staff Acommodati",25.23666,55.553391,34,POINT (55.553391 25.23666)
10063,395501,AL TTAY,Dubai Police Car Holding Facility 1,25.234808,55.546764,34,POINT (55.546764 25.234808)
10762,394501,AL TTAY,"Al Khawaneej 2,  Taif Al Madina Labour C",25.237137,55.549256,34,POINT (55.549256 25.237137)
11812,393501,AL TTAY,"Al Khawaneej 2, Al Brayan Labour Camp",25.235196,55.554705,34,POINT (55.554705 25.235196)
9217,26001,UMM HURAIR FIRST,Al Seef Marine Transport Station 1,25.260029,55.310081,CR6,POINT (55.310081 25.260029)
9360,401002,UMM HURAIR FIRST,BurJuman Metro Station C2,25.253543,55.307095,C05,POINT (55.307095 25.253543)
9904,230501,UMM HURAIR FIRST,Al Seef Marine Transport Station 1,25.258556,55.31031,C10,POINT (55.31031 25.258556)
9979,540501,UMM HURAIR FIRST,Umm Hurair Residences 3,25.257128,55.307861,F70,POINT (55.307861 25.257128)
10060,363001,UMM HURAIR FIRST,BurJuman Metro Station D1,25.25571,55.305029,F70,POINT (55.305029 25.25571)
10426,666101,UMM HURAIR FIRST,Al Seef Street,25.256159,55.310969,C10,POINT (55.310969 25.256159)
11725,402001,UMM HURAIR FIRST,Consulate Area,25.254694,55.308945,C05,POINT (55.308945 25.254694)
9218,603001,AL ROWAIYAH THIRD,Al Awir Immigration Office,25.156876,55.512341,11A,POINT (55.512341 25.156876)
9926,914002,AL ROWAIYAH THIRD,Menhad 2,25.081186,55.397488,66,POINT (55.397488 25.081186)
9335,521501,AL WARQA'A SECOND,"Al Warqa'a, ETISALAT Tower 1",25.195219,55.414948,F10,POINT (55.414948 25.195219)
9560,456502,AL WARQA'A SECOND,Al Warqa'a C 2,25.200802,55.407063,F10,POINT (55.407063 25.200802)
9984,453502,AL WARQA'A SECOND,Al Warqa'a Masjid 2,25.204515,55.415692,F10,POINT (55.415692 25.204515)
10263,520501,AL WARQA'A SECOND,"Al Warqa'a, Grand Masjid 1",25.191963,55.409706,F61,POINT (55.409706 25.191963)
10284,455501,AL WARQA'A SECOND,Al Warqa'a B 1,25.20343,55.406002,F10,POINT (55.406002 25.20343)
10320,523501,AL WARQA'A SECOND,Al Warqa'a Entrance 1,25.204525,55.419312,F10,POINT (55.419312 25.204525)
11525,454502,AL WARQA'A SECOND,Al Warqa'a A 2,25.205866,55.410431,F10,POINT (55.410431 25.205866)
11655,458501,AL WARQA'A SECOND,Al Warqa'a E 1,25.195677,55.40448,F10,POINT (55.40448 25.195677)
11807,519501,AL WARQA'A SECOND,"Al Warqa'a, Mass Supermarket 1",25.193933,55.406582,F61,POINT (55.406582 25.193933)
12073,457501,AL WARQA'A SECOND,Al Warqa'a D 1,25.197504,55.413483,F10,POINT (55.413483 25.197504)
12362,455502,AL WARQA'A SECOND,Al Warqa'a B 2,25.203394,55.406013,F10,POINT (55.406013 25.203394)
9363,597001,UMM SUQEIM FIRST,Falcon House 1,25.160652,55.220535,12,POINT (55.220535 25.160652)
9504,591001,UMM SUQEIM FIRST,"Manara, Enoc 1",25.170178,55.216157,81,POINT (55.216157 25.170178)
9512,590002,UMM SUQEIM FIRST,Dubai Offshore Sailing Club 2,25.17338,55.218887,X28,POINT (55.218887 25.17338)
9708,608002,UMM SUQEIM FIRST,Umm Suqeim 1 2,25.161143,55.208992,88,POINT (55.208992 25.161143)
9942,594001,UMM SUQEIM FIRST,Abdallah Mleih Masjid,25.166695,55.213627,8,POINT (55.213627 25.166695)
10078,592001,UMM SUQEIM FIRST,Abu Manara Masjid,25.165295,55.21233,81,POINT (55.21233 25.165295)
9391,918001,AL MARMOOM,Dubai Virtual Reference Station 1,25.002611,55.467064,67,POINT (55.467064 25.002611)
9402,201101,AL SHINDAGHA,Al Ghubaiba Metro Station,25.265111,55.287978,C07,POINT (55.287978 25.265111)
9410,207501,AL MIZHAR SECOND,"Mizhar 1, G",25.2465,55.459431,F05,POINT (55.459431 25.2465)
10058,358002,AL MIZHAR SECOND,"Mushrif, Park 2",25.230661,55.452763,11A,POINT (55.452763 25.230661)
10372,206501,AL MIZHAR SECOND,"Mizhar 1, F 1",25.24417,55.457431,F05,POINT (55.457431 25.24417)
10432,206502,AL MIZHAR SECOND,"Mizhar 1, F 2",25.244207,55.457451,F05,POINT (55.457451 25.244207)
10923,301501,AL MIZHAR SECOND,"Mizhar 1, J",25.243309,55.462631,F05,POINT (55.462631 25.243309)
11238,208501,AL MIZHAR SECOND,"Mizhar 1, H",25.247694,55.465832,F05,POINT (55.465832 25.247694)
12159,127101,AL MIZHAR SECOND,"Mizhar 1, Aswaaq Centre 1",25.249897,55.454578,F05,POINT (55.454578 25.249897)
12349,209501,AL MIZHAR SECOND,"Mizhar 1, Masjid Terminus",25.24831,55.46236,F05,POINT (55.46236 25.24831)
9436,396501,AL KHWANEEJ SECOND,Al Khawaneej Bus Depot 1,25.237017,55.53997,34,POINT (55.53997 25.237017)
10464,847101,AL KHWANEEJ SECOND,"Khawaneej, Al Athbaa Primary School Term",25.232059,55.522911,11A,POINT (55.522911 25.232059)
10984,815002,AL KHWANEEJ SECOND,"Khawaneej, Health Center 2",25.220798,55.504527,11A,POINT (55.504527 25.220798)
11205,844002,AL KHWANEEJ SECOND,Khawaneej 1 2,25.222744,55.508141,11A,POINT (55.508141 25.222744)
11253,847001,AL KHWANEEJ SECOND,"Khawaneej, Women's Association 1",25.23107,55.521225,11A,POINT (55.521225 25.23107)
11349,846002,AL KHWANEEJ SECOND,Faisal Stud 2,25.230423,55.518326,11A,POINT (55.518326 25.230423)
11595,811002,AL KHWANEEJ SECOND,"Amardi, Boys School 2",25.222729,55.50563,11A,POINT (55.50563 25.222729)
11959,816002,AL KHWANEEJ SECOND,Bin Bisher Farm 2,25.216717,55.506336,11A,POINT (55.506336 25.216717)
12109,845002,AL KHWANEEJ SECOND,"Khawaneej, Palace Masjid 2",25.223749,55.513859,11A,POINT (55.513859 25.223749)
9458,812001,MUSHRAIF,Mizhar 2 Turnoff 1,25.229465,55.458965,11B,POINT (55.458965 25.229465)
9518,346001,MUSHRAIF,"Mushrif, Masjid 1",25.231834,55.443478,11A,POINT (55.443478 25.231834)
9464,909001,WADI AL SAFA 3,"Nad Al Shiba, Intersection",25.123842,55.361485,67,POINT (55.361485 25.123842)
9468,114502,WARSAN FOURTH,Manama Road 4 2,25.154974,55.401333,20,POINT (55.401333 25.154974)
10303,999402,WARSAN FOURTH,Sh Mohammed Bin Zayed  Rd 1 2 (Non-stop),25.153848,55.388632,97,POINT (55.388632 25.153848)
9470,387501,WADI AL SAFA 6,"Arabian Ranches, Mirador Gate 2",25.052143,55.285378,J02,POINT (55.285378 25.052143)
9952,381501,WADI AL SAFA 6,"Arabian Ranches, Saheel Gate 3",25.057003,55.267475,J02,POINT (55.267475 25.057003)
10132,382501,WADI AL SAFA 6,"Arabian Ranches, Retail Centre",25.055512,55.270891,J02,POINT (55.270891 25.055512)
10242,233102,WADI AL SAFA 6,"Arabian Ranches, Al Reem 2",25.053425,55.287262,J02,POINT (55.287262 25.053425)
10267,386501,WADI AL SAFA 6,"Arabian Ranches, Al Reem 3",25.056622,55.287492,J02,POINT (55.287492 25.056622)
10567,384501,WADI AL SAFA 6,"Arabian Ranches, Savannah Gate 1",25.057504,55.275716,J02,POINT (55.275716 25.057504)
10897,385501,WADI AL SAFA 6,"Arabian Ranches, Mirador Gate 1",25.058463,55.282767,J02,POINT (55.282767 25.058463)
11056,389501,WADI AL SAFA 6,"Arabian Ranches, Al Mahra Gate",25.047009,55.27606,J02,POINT (55.27606 25.047009)
11209,388501,WADI AL SAFA 6,"Arabian Ranches, Terranova Gate",25.049701,55.280978,J02,POINT (55.280978 25.049701)
11221,383501,WADI AL SAFA 6,"Arabian Ranches, JESS School",25.056978,55.27155,J02,POINT (55.27155 25.056978)
11505,380501,WADI AL SAFA 6,"Arabian Ranches, Saheel Gate 2",25.056465,55.261532,J02,POINT (55.261532 25.056465)
11691,392502,WADI AL SAFA 6,"Arabian Ranches, Mirador La Coleccion 2",25.044249,55.255554,J02,POINT (55.255554 25.044249)
11737,390501,WADI AL SAFA 6,"Arabian Ranches, Ambulance Station",25.045557,55.273342,J02,POINT (55.273342 25.045557)
11811,379501,WADI AL SAFA 6,"Arabian Ranches, Saheel Gate 1",25.048128,55.251419,J02,POINT (55.251419 25.048128)
11919,391501,WADI AL SAFA 6,"Arabian Ranches, Hattan",25.045444,55.265392,J02,POINT (55.265392 25.045444)
9488,349501,AL HAMRIYA PORT,"Hamriya Port,Container Services 1",25.3055,55.339859,C15,POINT (55.339859 25.3055)
9626,351501,AL HAMRIYA PORT,"Hamriya Port,Sheikh Almar Masjid 1",25.300201,55.337643,C10,POINT (55.337643 25.300201)
10038,201002,AL HAMRIYA PORT,"Abu Hail, Roundabout 2",25.293945,55.329838,17,POINT (55.329838 25.293945)
11285,348501,AL HAMRIYA PORT,"Hamriya Port,Control Tower Terminus  1",25.308533,55.339481,C10,POINT (55.339481 25.308533)
9526,119501,AL WARQA'A FOURTH,"Al Warqaa, 25 St 1",25.183653,55.430222,367,POINT (55.430222 25.183653)
9580,118502,AL WARQA'A FOURTH,School of Research Science 2,25.199638,55.43565,367,POINT (55.43565 25.199638)
9691,460502,AL WARQA'A THIRD,Al Warqa'a G 2,25.183901,55.411251,F10,POINT (55.411251 25.183901)
10119,463502,AL WARQA'A THIRD,Al Warqa'a J 2,25.184887,55.423721,F10,POINT (55.423721 25.184887)
11577,462501,AL WARQA'A THIRD,Al Warqa'a I 1,25.183771,55.418255,F10,POINT (55.418255 25.183771)
9726,814001,AL KHWANEEJ FIRST,"Khawaneej, Road 1 1",25.22683,55.4776,11B,POINT (55.4776 25.22683)
10800,809001,AL KHWANEEJ FIRST,Khawaneej  Road 2 1,25.225401,55.489906,11A,POINT (55.489906 25.225401)
11055,810001,AL KHWANEEJ FIRST,Khawaneej  Road 3,25.224237,55.496841,11B,POINT (55.496841 25.224237)
9741,935001,BU KADRA,Dubai Polo Club,25.173738,55.322044,66,POINT (55.322044 25.173738)
9801,960001,BU KADRA,"Ras Al Khor, Terminus 1",25.170904,55.332439,55,POINT (55.332439 25.170904)
11457,966001,BU KADRA,Aden Street 1,25.183687,55.329327,61,POINT (55.329327 25.183687)
9758,360501,AL WUHEIDA,"Wuheida, Street 22 1",25.287871,55.336222,C28,POINT (55.336222 25.287871)
9804,229102,AL WUHEIDA,"Abu Hail, Masjid 2",25.287825,55.342979,13D,POINT (55.342979 25.287825)
10009,205001,AL WUHEIDA,"Hamriya, Port 1",25.297123,55.334602,C10,POINT (55.334602 25.297123)
10216,372501,AL WUHEIDA,"Al Wuheida, Ali Bin Abi Talib Masjid 1",25.292304,55.340509,C28,POINT (55.340509 25.292304)
10593,203001,AL WUHEIDA,Abu Hail Road 1,25.285667,55.336342,C07,POINT (55.336342 25.285667)
9791,915002,UMM AL DAMAN,"Al Ain Road, Ahazij Underpass 2",25.061155,55.414867,66,POINT (55.414867 25.061155)
12379,913002,UMM AL DAMAN,Dubai Outlet Mall 2,25.075167,55.402451,66,POINT (55.402451 25.075167)
9847,527501,AL THANYAH SECOND,Dubai International Academy 1,25.077732,55.18145,F31,POINT (55.18145 25.077732)
10213,697002,AL THANYAH SECOND,Emirates Hills Turnoff 2,25.072325,55.187594,F31,POINT (55.187594 25.072325)
10945,526501,AL THANYAH SECOND,The Lakes Turnoff 1,25.080786,55.175312,F31,POINT (55.175312 25.080786)
9894,508102,AL HEBIAH FIRST,"Motor City, Autodrome Stadium 2",25.046293,55.233158,F37,POINT (55.233158 25.046293)
10010,505101,AL HEBIAH FIRST,"Motor City, Uptown Appartments 1",25.04854,55.246445,F37,POINT (55.246445 25.04854)
10359,507102,AL HEBIAH FIRST,"Motor City, Dubai Autodrome & Business P",25.04645,55.23711,F37,POINT (55.23711 25.04645)
10515,506101,AL HEBIAH FIRST,"Motor City, Spinneys Market 1",25.046616,55.243008,F37,POINT (55.243008 25.046616)
10068,336501,AL ROWAIYAH SECOND,Al Ghurair University 2 1,25.111194,55.406407,320,POINT (55.406407 25.111194)
10480,339502,AL ROWAIYAH SECOND,Dubai Men's College 2 2,25.110505,55.395835,320,POINT (55.395835 25.110505)
10582,337502,AL ROWAIYAH SECOND,Al Ghurair University 3 2,25.108669,55.402409,320,POINT (55.402409 25.108669)
